0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Time
2.421826171875,2.436328125,2.4387451171875,2.4435791015625,2.32353515625,2.4169921875,2.43955078125,2.425048828125,2.4169921875,2.386376953125,2.4419677734375,2.418603515625,2.4298828125,2.431494140625,2.4427734375,2.4298828125,0.00121580547112462
2.4226318359375,2.436328125,2.44156494140625,2.44317626953125,2.32393798828125,2.4169921875,2.43955078125,2.4274658203125,2.4161865234375,2.3855712890625,2.44156494140625,2.418603515625,2.4298828125,2.4322998046875,2.4427734375,2.4302856445312497,0.0024316109422492407
2.42236328125,2.4365966796875,2.4419677734375,2.4419677734375,2.3238037109375,2.4169921875,2.43955078125,2.42666015625,2.416455078125,2.385302734375,2.4414306640625,2.41806640625,2.4298828125,2.432568359375,2.442236328125,2.4301513671875,0.003647416413373861
2.4222290039062497,2.436529541015625,2.442974853515625,2.442169189453125,2.323736572265625,2.4171936035156247,2.43914794921875,2.4262573242187497,2.415985107421875,2.38516845703125,2.441766357421875,2.4182006835937497,2.4298828125,2.43270263671875,2.4423706054687497,2.430084228515625,0.0048632218844984814
2.421826171875,2.4364892578125,2.4427734375,2.4419677734375,2.3236962890625,2.4171533203124995,2.4397119140625,2.4258544921875,2.4158642578125,2.385087890625,2.4419677734375,2.4181201171875,2.4298828125,2.432783203125,2.442451171875,2.4303662109375,0.006079027355623101
2.421826171875,2.4364624023437496,2.44263916015625,2.44263916015625,2.3236694335937496,2.41739501953125,2.440087890625,2.42572021484375,2.41578369140625,2.3850341796875,2.4421020507812496,2.4182006835937497,2.4298828125,2.4328369140625,2.4425048828125,2.430419921875,0.007294832826747722
2.421826171875,2.436443219866072,2.442428152901785,2.442543247767857,2.323650251116072,2.4173374720982137,2.4397809709821425,2.4253941127232137,2.4152657645089284,2.3849958147321426,2.442197963169643,2.418258231026785,2.4298828125,2.432875279017857,2.442543247767857,2.430343191964285,0.008510638297872342
2.4217254638671872,2.4364288330078123,2.4423706054687497,2.4424713134765623,2.3236358642578123,2.4172943115234373,2.439752197265625,2.4251495361328126,2.415280151367188,2.3849670410156247,2.4420684814453124,2.4182006835937497,2.4298828125,2.43270263671875,2.4423706054687497,2.4303863525390623,0.009726443768996965
2.421736653645833,2.436238606770833,2.4423258463541666,2.4425944010416667,2.323624674479167,2.4173502604166663,2.4397298177083333,2.4251383463541667,2.4152018229166665,2.384944661458333,2.4420572916666665,2.4182454427083333,2.4298828125,2.432568359375,2.442236328125,2.4303304036458333,0.010942249240121585
2.42174560546875,2.4362475585937498,2.4423706054687497,2.44269287109375,2.3236157226562497,2.417314453125,2.4397119140625,2.42496826171875,2.4152197265625,2.3849267578124995,2.44204833984375,2.4181201171875,2.4298828125,2.4324609375,2.44212890625,2.4302856445312497,0.012158054711246204
