0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Time
2.4371337890625,2.412158203125,2.4427734375,2.444384765625,2.4113525390625,2.2751953125,2.441162109375,2.42666015625,2.434716796875,2.43310546875,2.4427734375,2.4298828125,2.421826171875,2.4169921875,2.441162109375,2.3138671875,0.00133422281521014
2.43753662109375,2.4129638671875,2.4427734375,2.4435791015625,2.41175537109375,2.27398681640625,2.44156494140625,2.4258544921875,2.43592529296875,2.4339111328125,2.4427734375,2.4298828125,2.421826171875,2.4169921875,2.4419677734375,2.3138671875,0.00266844563042028
2.4371337890625,2.413232421875,2.4427734375,2.4427734375,2.4124267578125,2.2743896484375,2.4414306640625,2.426123046875,2.4355224609375,2.433642578125,2.4427734375,2.4298828125,2.421826171875,2.4169921875,2.44169921875,2.3138671875,0.004002668445630421
2.436932373046875,2.4141723632812497,2.4427734375,2.442974853515625,2.413568115234375,2.274591064453125,2.4413635253906247,2.4258544921875,2.4353210449218747,2.43350830078125,2.4427734375,2.4298828125,2.421826171875,2.4169921875,2.44156494140625,2.3138671875,0.00533689126084056
2.4374560546875,2.4144140625,2.4427734375,2.443095703125,2.4139306640625,2.2747119140625,2.441162109375,2.426015625,2.4350390625,2.433427734375,2.4427734375,2.4298828125,2.421826171875,2.4169921875,2.441484375,2.3138671875,0.0066711140760507
2.4383422851562497,2.4145751953125,2.4427734375,2.4430419921875,2.41444091796875,2.2745239257812497,2.441162109375,2.4258544921875,2.4349853515625,2.43350830078125,2.4427734375,2.4298828125,2.421826171875,2.4169921875,2.4414306640625,2.3138671875,0.008005336891260841
2.438169642857143,2.4146902901785716,2.4427734375,2.4430036272321427,2.4145751953125,2.2743896484375,2.4413922991071426,2.4257393973214283,2.4349469866071427,2.4339111328125,2.4427734375,2.4298828125,2.421826171875,2.4169921875,2.442197963169643,2.3138671875,0.00933955970647098
2.437939453125,2.41497802734375,2.4427734375,2.442974853515625,2.414675903320312,2.2744903564453125,2.441162109375,2.425653076171875,2.434918212890625,2.4344146728515623,2.4427734375,2.4298828125,2.421826171875,2.4169921875,2.4427734375,2.3138671875,0.01067378252168112
2.4377604166666664,2.415022786458333,2.4427734375,2.4430419921875,2.414754231770833,2.274300130208333,2.4409830729166666,2.4255859375,2.434806315104167,2.4342692057291666,2.4427734375,2.4302408854166666,2.421826171875,2.4169921875,2.4425944010416667,2.3138671875,0.01200800533689126
2.4376171875,2.4148974609375,2.4427734375,2.44301513671875,2.4148974609375,2.274147949218749,2.4409204101562496,2.4255322265625,2.4347973632812496,2.43415283203125,2.4427734375,2.43052734375,2.4216650390625,2.4169921875,2.4423706054687497,2.3139477539062496,0.0133422281521014
2.4375732421875,2.41494140625,2.4427734375,2.4429931640625,2.4148681640625,2.2740966796875,2.440869140625,2.42548828125,2.434716796875,2.4340576171875,2.4427734375,2.43046875,2.4216796875,2.417578125,2.4424072265625,2.314013671875,0.01467645096731154
2.4374694824218746,2.4145751953125,2.4427734375,2.442974853515625,2.414776611328125,2.27398681640625,2.44075927734375,2.42545166015625,2.43485107421875,2.433978271484375,2.4427734375,2.430419921875,2.42169189453125,2.41766357421875,2.442303466796875,2.31400146484375,0.016010673782521682
2.437381685697116,2.4145132211538463,2.4427734375,2.4428354116586535,2.414699143629808,2.273893855168269,2.440790264423077,2.425420673076923,2.4347787710336535,2.4339111328125,2.4427734375,2.430378605769231,2.421702223557692,2.4176119290865383,2.4423396183894237,2.3140531099759607,0.017344896597731814
2.437306431361607,2.4145751953125,2.4427734375,2.4427734375,2.4146327427455354,2.273756626674107,2.4408743722098216,2.4253941127232137,2.4347743443080354,2.433853585379464,2.4427734375,2.430458286830357,2.4217110770089283,2.417567661830357,2.442255510602678,2.3140973772321427,0.01867911941294196
2.4372412109375,2.4143603515625,2.4427734375,2.44255859375,2.414736328125,2.27369140625,2.4410546875,2.42537109375,2.434716796875,2.4338037109375,2.4427734375,2.430419921875,2.42171875,2.417529296875,2.4422900390625,2.3141357421875,0.02001334222815209
2.4371841430664056,2.4145248413085936,2.4427734375,2.4427230834960936,2.414776611328125,2.273684692382812,2.4412628173828126,2.4253509521484373,2.434716796875,2.4339614868164063,2.4427734375,2.4303863525390623,2.4217254638671872,2.4174957275390625,2.442420959472656,2.3142196655273435,0.021347565043362236
2.4371337890625,2.4145751953125,2.4427734375,2.4425838694852944,2.4147647633272062,2.273583984375,2.441209501378676,2.425333180147059,2.4348589728860293,2.4339111328125,2.4427734375,2.4303567325367643,2.421731387867647,2.417513499540441,2.442299517463235,2.314293715533088,0.022681787858572368
2.4371337890625,2.4145304361979165,2.442818196614583,2.442549641927083,2.4148885091145837,2.273583984375,2.441206868489583,2.4254069010416663,2.43485107421875,2.4340454101562496,2.4427734375,2.4303304036458333,2.421736653645833,2.4174845377604166,2.4424153645833333,2.314449055989583,0.02401601067378251
2.4370913856907888,2.4145751953125,2.442858244243421,2.442434210526316,2.414914422286184,2.2735415810032893,2.4412893194901315,2.425388055098684,2.4348440069901316,2.433995939555921,2.4427734375,2.430306846217105,2.421741365131579,2.4174586245888157,2.442434210526316,2.314460834703948,0.025350233488992648
2.43705322265625,2.414454345703125,2.4428540039062496,2.4423303222656245,2.414937744140625,2.273463134765625,2.441202392578125,2.42537109375,2.4347973632812496,2.433951416015625,2.4427734375,2.4302856445312497,2.42174560546875,2.417435302734375,2.4423303222656245,2.31451171875,0.026684456304202787
2.4370954241071425,2.4145751953125,2.4428885323660716,2.442197963169643,2.414958844866072,2.2733921595982136,2.4411237444196425,2.425355747767857,2.4347935267857137,2.4339111328125,2.4427734375,2.4302664620535706,2.4217494419642858,2.4174142020089286,2.4425048828125,2.314519391741072,0.028018679119412925
2.43709716796875,2.41439208984375,2.44288330078125,2.44222412109375,2.41497802734375,2.27332763671875,2.44105224609375,2.425341796875,2.4347900390625,2.43387451171875,2.4427734375,2.4303955078125,2.4217529296875,2.41739501953125,2.44251708984375,2.3145263671875,0.029352901934623064
2.437063731317935,2.4144000509510866,2.442878524116848,2.442248004415761,2.4149605129076086,2.2732687245244563,2.440986965013587,2.4253290591032606,2.434786854619565,2.4338410750679347,2.4427734375,2.4303732167119563,2.4217561141304347,2.4173775050951085,2.4425982931385866,2.314567764945652,0.0306871247498332
2.4370330810546874,2.414373779296875,2.44290771484375,2.4422698974609376,2.4150115966796872,2.2732147216796874,2.4409271240234376,2.4253173828125,2.434716796875,2.4338104248046872,2.4427734375,2.430352783203125,2.421759033203125,2.4174285888671867,2.442605590820312,2.314605712890625,0.032021347565043344
2.4370048828125,2.414478515625,2.44290234375,2.4422900390625,2.41505859375,2.2731650390625,2.4408720703125,2.425306640625,2.434716796875,2.4337822265625,2.4427734375,2.430333984375,2.42176171875,2.4175400390625,2.4425478515625,2.3146083984375,0.03335557038025348
2.4370098407451923,2.414544208233173,2.4429283728966342,2.4423086313100963,2.41497802734375,2.2731191781850963,2.4410071739783654,2.425296724759616,2.434716796875,2.4337561974158652,2.4427734375,2.430192683293269,2.421764197716346,2.4175189678485576,2.4425565279447112,2.314579890324519,0.03468979319546362
2.4369845920138893,2.414515516493056,2.442922634548611,2.4423556857638884,2.4149631076388887,2.2730767144097217,2.4409532335069444,2.4252875434027774,2.434716796875,2.4337320963541664,2.4427734375,2.4301812065972217,2.4217664930555562,2.4174994574652766,2.442683919270833,2.314583333333333,0.03602401601067376
