0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Time
2.437939453125,2.428271484375,2.4427734375,2.441162109375,2.421826171875,2.307421875,2.4403564453125,2.434716796875,2.42666015625,2.4298828125,2.4427734375,2.436328125,2.431494140625,2.4226318359375,2.4427734375,2.30419921875,0.0013012361743656475
2.4387451171875,2.4274658203125,2.4427734375,2.4419677734375,2.42142333984375,2.307421875,2.441162109375,2.434716796875,2.42666015625,2.4298828125,2.4427734375,2.436328125,2.431494140625,2.4226318359375,2.4427734375,2.305810546875,0.002602472348731295
2.439013671875,2.427197265625,2.4435791015625,2.4425048828125,2.4220947265625,2.3066162109375,2.4414306640625,2.4341796875,2.42666015625,2.4306884765625,2.4427734375,2.436328125,2.431494140625,2.42236328125,2.44384765625,2.3052734375,0.003903708523096942
2.43914794921875,2.42706298828125,2.444586181640625,2.442572021484375,2.421624755859375,2.3064147949218747,2.4419677734375,2.4339111328125,2.42786865234375,2.430084228515625,2.4427734375,2.4355224609375,2.431494140625,2.4226318359375,2.4435791015625,2.30460205078125,0.00520494469746259
2.439228515625,2.426982421875,2.445029296875,2.443095703125,2.42150390625,2.3066162109375,2.4422900390625,2.43375,2.42859375,2.429560546875,2.4427734375,2.4350390625,2.431494140625,2.422470703125,2.44341796875,2.304521484375,0.006506180871828238
2.439013671875,2.4274658203125,2.4451904296875,2.4435791015625,2.42169189453125,2.3067504882812497,2.44263916015625,2.433642578125,2.42894287109375,2.429345703125,2.4427734375,2.43485107421875,2.431494140625,2.42236328125,2.443310546875,2.30419921875,0.007807417046193884
2.4388602120535716,2.4276960100446425,2.4448451450892854,2.4436941964285714,2.4217110770089283,2.3065011160714284,2.4427734375,2.4335658482142857,2.4290771484375,2.4291922433035715,2.4427734375,2.4350620814732142,2.431494140625,2.422286551339285,2.4432338169642853,2.303969029017857,0.009108653220559532
2.438946533203125,2.4279693603515624,2.444586181640625,2.4435791015625,2.4217254638671872,2.3066162109375,2.4426727294921875,2.43350830078125,2.4291778564453126,2.428875732421875,2.4427734375,2.4352203369140626,2.431494140625,2.4222290039062497,2.44317626953125,2.303997802734375,0.01040988939492518
2.439013671875,2.4280029296875,2.444384765625,2.44384765625,2.421736653645833,2.3067057291666666,2.4425944010416667,2.4334635416666663,2.4296142578125,2.4286295572916665,2.4427734375,2.435164388020833,2.431494140625,2.4221842447916666,2.442952473958333,2.303841145833333,0.011711125569290827
2.4390673828125,2.4281103515625,2.4442236328125,2.443740234375,2.42174560546875,2.3066162109375,2.44269287109375,2.433427734375,2.42980224609375,2.42851318359375,2.4429345703125,2.435280761718749,2.43141357421875,2.4221484375,2.4429345703125,2.303876953125,0.013012361743656477
2.439111328125,2.4283447265625,2.444384765625,2.44365234375,2.4217529296875,2.306689453125,2.4427734375,2.4333984375,2.429736328125,2.42841796875,2.442919921875,2.4353759765625,2.4314208984375,2.422265625,2.442919921875,2.303759765625,0.014313597918022124
2.43914794921875,2.428472900390625,2.4445190429687496,2.4435791015625,2.421759033203125,2.3067504882812497,2.442974853515625,2.4333740234375,2.42947998046875,2.4284057617187496,2.44290771484375,2.435455322265625,2.431427001953125,2.4222290039062497,2.4427062988281247,2.30379638671875,0.015614834092387769
2.439178936298077,2.4283334585336536,2.4445087139423074,2.443703049879808,2.421764197716346,2.3068021334134614,2.4430213341346154,2.433415339543269,2.429448993389423,2.4285193810096155,2.442897385817308,2.4355224609375,2.4314321664663456,2.4221980168269237,2.4425875150240386,2.303827373798077,0.016916070266753416
2.4392054966517853,2.428444126674107,2.4446725027901786,2.4438092912946425,2.421768624441964,2.3068464006696425,2.4430611746651785,2.4333932059151784,2.4293073381696426,2.428444126674107,2.4428885323660716,2.435580008370536,2.431551688058036,2.422286551339285,2.442600795200893,2.3037388392857143,0.018217306441119064
2.439228515625,2.4285400390625,2.44470703125,2.4441699218749995,2.4217724609375,2.306884765625,2.443095703125,2.4333740234375,2.4291845703125,2.42837890625,2.442880859375,2.4355224609375,2.4315478515625,2.422255859375,2.4425048828125,2.303662109375,0.019518542615484708
2.4392486572265626,2.4286239624023445,2.4448883056640622,2.443931579589844,2.4217758178710938,2.306918334960937,2.443025207519532,2.4333572387695312,2.429026794433593,2.4283218383789062,2.442874145507812,2.4354721069335943,2.431544494628905,2.4222290039062497,2.4423706054687497,2.303594970703125,0.02081977878985036
